true	
...Utils file loaded	
Running LSTM model	
...running on GPU	
training model with learning rate = 0.010, # of Tokens = 10, and minibatch size = 500...	
Epoch 0, epsilon = 1.000, minibatch 1/25, sum(y)/len(y) = 138/499, {Recall = 0.046009, Precision = 0.019778, F1 = 0.027664}	
Epoch 6, epsilon = 0.520, minibatch 18/25, sum(y)/len(y) = 122/500, {Recall = 0.063850, Precision = 0.027249, F1 = 0.038197}	
Epoch 6, epsilon = 0.520, minibatch 19/25, sum(y)/len(y) = 428/500, {Recall = 0.112676, Precision = 0.048087, F1 = 0.067406}	
Epoch 6, epsilon = 0.520, minibatch 20/25, sum(y)/len(y) = 134/500, {Recall = 0.115493, Precision = 0.049289, F1 = 0.069091}	
Epoch 6, epsilon = 0.520, minibatch 21/25, sum(y)/len(y) = 123/500, {Recall = 0.060094, Precision = 0.025646, F1 = 0.035950}	
Epoch 6, epsilon = 0.520, minibatch 22/25, sum(y)/len(y) = 494/500, {Recall = 0.077465, Precision = 0.033060, F1 = 0.046342}	
Epoch 6, epsilon = 0.520, minibatch 23/25, sum(y)/len(y) = 125/500, {Recall = 0.080282, Precision = 0.034262, F1 = 0.048027}	
Epoch 6, epsilon = 0.520, minibatch 24/25, sum(y)/len(y) = 500/500, {Recall = 0.065728, Precision = 0.028050, F1 = 0.039320}	
Epoch 6, epsilon = 0.520, minibatch 25/25, sum(y)/len(y) = 331/510, {Recall = 0.089202, Precision = 0.037321, F1 = 0.052624}	
Epoch 7, epsilon = 0.440, minibatch 1/25, sum(y)/len(y) = 118/499, {Recall = 0.050235, Precision = 0.021516, F1 = 0.030128}	
Epoch 7, epsilon = 0.440, minibatch 2/25, sum(y)/len(y) = 251/500, {Recall = 0.074648, Precision = 0.031908, F1 = 0.044707}	
Epoch 7, epsilon = 0.440, minibatch 3/25, sum(y)/len(y) = 105/500, {Recall = 0.114554, Precision = 0.048966, F1 = 0.068607}	
Epoch 7, epsilon = 0.440, minibatch 4/25, sum(y)/len(y) = 489/500, {Recall = 0.108920, Precision = 0.046558, F1 = 0.065233}	
Epoch 7, epsilon = 0.440, minibatch 5/25, sum(y)/len(y) = 499/500, {Recall = 0.066667, Precision = 0.028497, F1 = 0.039927}	
Epoch 7, epsilon = 0.440, minibatch 6/25, sum(y)/len(y) = 500/500, {Recall = 0.075117, Precision = 0.032109, F1 = 0.044988}	
Epoch 7, epsilon = 0.440, minibatch 7/25, sum(y)/len(y) = 121/500, {Recall = 0.171362, Precision = 0.073249, F1 = 0.102629}	
Epoch 7, epsilon = 0.440, minibatch 8/25, sum(y)/len(y) = 126/500, {Recall = 0.071362, Precision = 0.030504, F1 = 0.042739}	
